0.0093515,0.45545
0.009351,40
0.00935053,0.02694775
0.00935049,0.00210791
0.00935014,3.027
0.0093501,16.28
0.00935005,9.92654555
0.00935001,0.0169946
0.00935,578.89510059
0.00934998,0.02949072
0.00934986,0.02763167
0.00934916,0.02749351
0.009349,0.129279
0.00934762,0.02876223
0.00934671,0.2001
0.00934658,0.02667895
0.00934388,0.93578363
0.00934359,0.02641283
0.0093434,10.658
0.00934239,0.02681301
0.00934227,0.02861841
0.009342,0.0098
0.00934106,0.02890676
0.00934005,10
0.00934,2.59659999
0.0093388,0.02905056
0.00933872,0.02905202
0.00933669,0.02805032
0.009336,0.1
0.00933565,0.02791007
0.0093354,0.02777052
0.00933407,0.02819128
0.00933372,0.02847532
0.00933362,0.02963891
0.00933253,0.02628076
0.009332,0.176572
0.00933188,1.01502483
0.009331,0.1
0.00933,16.21
0.00932958,0.02833295
0.0093276,0.5
0.009325,15.1525
0.00932042,0.02978785
0.00932011,2
0.00932005,10
0.00932,412.35
0.00931893,1.10109207
0.009315,0.227582
0.00931418,0.02993754
0.00931221,8
0.0093112,67
0.00931118,0.178842
0.00931002,0.5
0.00931,1.253
0.00930916,10
0.00930915,0.338254
0.00930698,0.162817
0.00930651,0.17897
0.00930617,0.03069733
0.00930517,0.178995
0.00930504,0.03085159
0.00930491,1.19459618
0.0093044,0.178972
0.009303,0.0016446
0.00930279,0.179003
0.00930246,0.338497
0.009302,0.0025747
0.00930128,0.03054385
0.0093011,10
0.009301,84.28
0.0093002,0.041407
0.0093001,0.0016225
0.00930002,0.5
0.00930001,55.0775
0.0093,101.70213101
0.00929998,0.05
0.00929997,0.01
0.0092999,0.00158173
0.00929932,0.03100663
0.00929903,0.05
0.009299,0.0313259
0.00929898,0.01
0.00929878,0.01
0.00929877,0.02919801
0.00929861,0.01
0.009298,0.281765
0.00929773,0.03116244
0.009295,10.57
0.0092943,0.01
0.0092942,0.01
0.0092941,0.01
0.009294,0.01
0.00929379,0.01
0.009293,0.01
0.00929027,0.01
0.00929011,150
0.00929007,0.01
0.00929002,0.5
0.00929,15.48820128
0.00928997,0.01
0.00928987,0.01
0.00928972,1.29620591
0.009288,0.0007976
0.00928785,0.179329
0.009287,0.008
0.00928674,0.01
0.00928673,0.01
0.009286,0.179327
0.00928576,0.339106
0.00928524,0.01
0.00928514,0.01
0.00928504,0.01
0.00928498,0.163094
0.00928494,0.01
0.00928489,0.01
0.00928406,0.05
0.00928404,0.05
0.00928403,0.01
0.00928402,0.05
0.00928376,0.05
0.00928351,0.05
0.00928349,0.03039113
0.00928344,0.15024926
0.00928304,0.05
0.00928252,0.05
0.00928251,0.05
0.0092825,0.05
0.00928198,0.01
0.00928185,0.01
0.00928128,0.391498
0.00928108,0.01
0.00928101,0.01
0.009281,0.338738
0.00928095,0.01
0.00928077,0.01
0.00928018,0.01
0.00928002,0.5
0.00928,12.485
0.0092799,0.5
0.00927977,0.01
0.00927976,0.01
0.0092792,0.179496
0.00927907,0.33935
0.00927542,0.163262
0.00927501,3
0.00927446,0.163333
0.00927399,0.391806
0.00927372,0.01
0.00927362,0.01
0.00927352,0.01
0.00927342,0.01
0.00927332,0.01
0.00927326,1.40665634
0.00927322,0.01
0.00927312,0.01
0.00927302,0.01
0.00927292,0.01
0.00927282,0.01
0.00927272,0.01
0.00927262,0.01
0.00927252,0.01
0.00927242,0.01
0.00927237,0.339595
0.00927234,0.03008798
0.00927232,0.01
0.00927222,0.01
0.00927212,0.01
0.00927202,0.01
0.00927192,0.01
0.00927182,0.01
0.00927172,0.01
0.00927162,0.01
0.00927152,0.01
0.00927142,0.01
0.00927132,0.01
0.00927122,0.01
0.00927112,0.01
0.00927102,0.01
0.00927092,0.01
0.00927082,0.02
0.00927072,0.01
0.00927054,0.04
0.00927049,0.01
0.00927033,0.01
0.0092703,0.05
0.00927023,0.01
0.00927005,0.05
0.00927002,0.5
0.00927,8
0.00926903,0.05
0.00926902,0.04349458
0.00926901,0.0100002
0.00926772,0.01
0.00926758,0.01
0.00926748,0.01
0.00926719,0.01
0.009267,0.01
0.0092668,0.03131903
0.0092667,0.392114
0.00926605,0.01
0.00926586,0.16343
0.00926582,0.01
0.00926527,0.01
0.009265,0.012
0.0092649,0.01
0.00926481,0.01
0.0092648,0.01
0.00926457,0.01
0.00926445,109.94411864
0.00926444,0.16351
0.009264,0.398213
0.00926393,0.01
0.00926337,0.719114
0.0092629,0.01
0.00926279,0.01
0.009262,0.163509
0.00926002,0.5
0.00926,21.876311
0.00925999,243.9
0.0092595,49.4
0.00925941,0.392423
0.00925925,0.0077186
0.00925897,0.01
0.00925631,0.163599
0.009256,2
0.00925548,0.719727
0.00925543,1.52674808
0.00925481,0.01
0.00925441,0.163687
0.00925211,0.392733
0.009251,104
0.0092501,0.2
0.00925002,0.5
0.00925001,2.7e-07
0.00925,326.0807039
0.00924999,1
0.00924998,0.02
0.00924996,0.01
0.0092499,0.01
0.00924982,0.03259632
0.00924955,0.0504
0.00924943,0.0505
0.00924899,0.02
0.00924898,0.0354
0.0092489,0.0502
0.00924847,0.01
0.0092484,0.0604
0.0092482,0.0105
0.00924802,0.01
0.009248,0.03
0.00924799,0.01
0.00924798,0.01
0.00924789,0.0505
0.0092478,0.0502
0.00924766,0.0605
0.009247,0.459966
0.00924649,0.01
0.00924616,0.03023917
0.0092461,0.1002
0.00924609,0.0103
0.00924607,0.0254
0.00924597,0.01
0.009245,10
0.00924487,0.5
0.00924481,0.01
0.00924468,0.01
0.00924458,0.01
0.00924448,0.01
0.00924438,0.01
0.00924399,0.01
0.00924397,0.1
0.00924387,0.5
0.00924379,0.1
0.00924362,0.1
0.00924318,0.0252
0.00924301,0.01
0.009243,0.03194927
0.00924287,0.5
0.00924244,0.01
0.00924237,0.0102
0.0092415,0.0251
0.00924131,0.0354
0.009241,0.291
0.00924087,30.2
0.00924005,20
0.00924002,0.5
0.00924,79.85012954
0.00923789,0.05
0.00923777,0.03147642
0.00923772,0.03227117
0.00923733,0.1
0.00923671,0.0251
0.0092367,0.03461718
0.00923626,0.4001
0.00923612,1.65736369
0.00923599,0.02
0.00923578,0.02
0.00923571,0.03210982
0.00923552,0.1
0.00923542,0.1002
0.00923501,29.89388989
0.00923499,0.1304
0.00923495,0.02
0.00923456,1.84e-05
0.0092345,0.5
0.00923423,0.1
0.00923401,0.1
0.00923397,0.03
0.00923313,0.0102
0.009233,100
0.00923249,0.03496596
0.00923216,0.03163459
0.0092317,3
0.00923144,0.0102
0.00923129,0.03
0.00923127,0.0204
0.00923076,0.03243334
0.00923021,0.1
0.00923005,20
0.00923002,0.5
0.00923,1.170816
0.00922999,5
0.00922833,0.5
0.00922707,0.03292475
0.00922684,0.03410051
0.00922636,0.0452
0.0092256,0.03479113
0.00922197,0.1105
0.0092219,0.0252
0.00922171,0.02
0.009221,0.0103
0.0092207,0.03427187
0.00922062,0.0253
0.00922005,20
0.00922002,0.5
0.00922,295.6628
0.00921939,0.0251
0.0092188,0.5
0.00921699,0.1
0.00921689,0.0334236
0.00921687,0.0330902
0.00921667,0.03325648
0.00921591,0.0103
0.0092152,1.79947695
0.00921443,0.0354
0.00921434,0.0252
0.00921433,0.0255
0.009214,3
0.00921313,1.82041724
0.009213,0.589613
0.0092125,1
0.00921199,0.0104
0.00921189,0.0204
0.0092117,0.0104
0.00921121,0.0104
0.0092112,0.0104
0.00921112,0.0104
0.009211,1.0205
0.00921005,20
0.00921002,0.5
0.00921,128.5
0.0092092,0.020056
0.009207,0.03444409
0.00920451,0.00745
0.00920392,0.0356057
0.0092039,0.01306376
0.00920274,0.03359156
0.00920111,80
0.009201,10.324
0.00920064,0.05
0.00920039,0.05
0.00920033,0.05
0.00920026,0.0581
0.00920005,20
0.00920002,0.5
0.00920001,61.4
0.0092,1341.35290445
0.009199,0.0125
0.00919875,0.04
0.0091967,0.01
0.009196,0.657231
0.00919413,0.03376036
0.00919379,0.03179356
0.00919327,0.01
0.00919253,1.95415734
0.00919229,0.01
0.0091917,0.01958918
0.00919049,0.002
0.00919048,0.002
0.00919047,0.002
0.00919046,0.002
0.00919045,0.002
0.00919044,0.002
0.00919043,0.002
0.00919042,0.002
0.00919039,0.002
0.00919038,0.002
0.00919037,0.002
0.00919036,0.002
0.00919035,0.002
0.00919034,0.002
0.00919033,0.002
0.00919032,0.002
0.00919029,0.002
0.00919028,0.002
0.00919027,0.002
0.00919026,0.002
0.00919025,0.002
0.00919024,0.002
0.00919023,0.002
0.00919022,0.002
0.00919021,0.002
0.00919019,0.002
0.00919018,0.002
0.00919017,0.002
0.00919016,0.002
0.00919015,0.002
0.00919014,0.002
0.00919013,0.002
0.00919012,0.002
0.00919011,0.002
0.00919009,0.002
0.00919008,0.002
0.00919007,0.002
0.00919006,0.002
0.00919005,20.002
0.00919004,0.002
0.00919003,0.002
0.00919002,0.502
0.00919001,0.002
0.00919,101.58
0.0091877,0.03514167
0.00918766,0.10009999
0.00918541,0.0001
0.0091845,0.1
0.00918449,0.27115142
0.0091824,1
0.00918002,0.5
0.00918,0.726562
0.0091775,0.01
0.00917338,0.03195332
0.00917005,20
0.00917002,0.5
0.00917,30
0.00916841,0.03531826
0.00916798,2.12258207
0.00916711,0.03393001
0.00916683,0.01
0.009163,0.797514
0.009161,1
0.00916002,0.5
0.009155,3
0.00915145,25.5139098
0.00915005,20.05
0.00915002,0.5
0.00915001,150
0.00915,115.69
0.009146,0.870004
0.00914511,10
0.00914325,0.1043734
0.00914315,3.8062994
0.00914138,2.30605663
0.00914002,0.5
0.00913501,29.89388989
0.00913275,0.04
0.00913005,20
0.00913002,0.5
0.00913,78
0.009129,0.943959
0.0091234,1
0.00912275,0.04
0.00912002,0.5
0.00912,3.53244159
0.00911625,0.04
0.009115,1
0.00911275,0.04
0.00911256,2.50602245
0.00911223,0.001235
0.009112,1.019314
0.009111,0.01048
0.00911012,100
0.00911005,20
0.00911002,0.5
0.00911,1632.532997
0.00910999,6.388e-05
0.00910131,6.37242043
0.009101,4.04
0.0091008,40
0.0091001,150.02935
0.00910009,2.5
0.00910004,0.05
0.00910002,0.5
0.00910001,120
0.0091,863.66573437
0.00909999,0.1
0.0090994,0.11
0.0090993,0.1
0.00909905,0.1
0.0090981,0.03549574
0.00909772,0.1
0.00909511,0.05
0.00909509,0.1
0.009095,1
0.00909434,0.00974043
0.00909404,0.1
0.00909402,0.1
0.00909381,0.1
0.00909294,0.1
0.00909264,0.03567411
0.0090924,0.01358275
0.00909005,25
0.00909002,0.5
0.00908942,0.01
0.00908869,8.25
0.00908851,0.149
0.00908751,0.08146455
0.00908551,0.01
0.009085,4
0.00908353,0.05
0.00908134,2.72407376
0.009081,1.06447425
0.0090809,0.39654218
0.00908002,0.5
0.00908001,0.0498899
0.00908,5
0.00907844,0.00145393
0.0090765,0.01
0.00907275,0.04
0.00907248,0.251199
0.009072,0.0045874
0.00907005,25
0.00907002,0.5
0.00907,1
0.00906895,0.05
0.00906845,0.04
0.00906617,0.05
0.00906593,0.05
0.00906591,0.0001
0.00906202,833.44275676
0.00906002,0.5
0.00905895,0.05
0.0090589,0.1
0.00905511,0.05
0.00905502,0.05
0.00905501,100
0.00905005,25
0.00905003,0.05
0.00905002,0.53679576
0.00905,603.6156
0.00904776,1.0001
0.00904715,4.57635177
0.009045,7.25
0.00904366,0.03585338
0.00904248,2.97488142
0.00904002,0.5
0.00904,62
0.0090379,6.34674003
0.00903501,29.89388989
0.009035,0.073969
0.009031,0.198
0.00903002,0.5
0.00903,0.46
0.00902751,5
0.00902002,0.5
0.00902,43.1
0.00901841,200
0.0090175,0.04
0.009015,0.04
0.009013,0.04
0.0090126,0.1
0.0090111,1.337
0.009011,0.003248
0.00901002,0.5
0.00901,111.1
0.0090088,22
0.009004,4
0.0090035,0.04
0.009002,0.00173961
0.009001,10.00340962
0.0090004,0.001
0.00900021,200
0.0090001,30
0.00900005,40
0.00900002,0.5
0.00900001,27.49388989
0.009,2410.84266563
0.008999,0.04
0.00899462,0.00012674
0.0089946,0.00012452
0.00899196,0.00013012
0.00899002,0.5
0.008987,8.012e-05
0.00898314,0.00012023
0.00898177,0.0001169
0.00898002,0.5
0.00897897,0.55
0.00897664,5.347e-05
0.00897256,0.00011479
0.00897249,8.805e-05
0.0089721,9.808e-05
0.00897199,0.00011703
0.00897189,0.00012261
0.0089718,0.00011257
0.00897002,0.5
0.00896821,9.255e-05
0.00896807,0.00011262
0.008968,9.144e-05
0.00896776,0.00010259
0.00896771,0.00010928
0.00896765,0.00010148
0.00896467,0.00012047
0.00896267,0.00011157
0.00896002,0.5
0.00895955,9.041e-05
0.0089584,9.488e-05
0.00895755,0.00010717
0.00895492,0.84
0.0089539,0.00011838
0.00895242,0.00012511
0.00895002,0.5
0.00895,1
0.00894899,8.716e-05
0.00893108,0.00012988
0.00893,5
0.00890131,6.37242043
0.0089,112.4211
0.00889619,0.86427407
0.00889584,31.86025521
0.00888,5
0.00885,365.31948926
0.00884538,6.34233235
0.008841,4.7
0.00882751,5
0.00881,34.7
0.0088,20.06208667
0.00871,50
0.00870827,6.36704984
0.0087,153.063
0.0086999,45
0.00868444,1250.16413513
0.0086555,0.01
0.00863162,6.35143663
0.008601,19
0.0086001,25
0.0086,1.07057784
0.0085881,0.52105121
0.0085707,0.0085707
0.00856781,6.32621866
0.00855,2
0.00852556,0.00282327
0.00852122,0.00362037
0.0085212,0.00327184
0.0085187,0.0033761
0.008515,50
0.008514,0.00097956
0.00851112,0.00367872
0.00851035,0.00281187
0.00851,23
0.00850905,0.00232223
0.00850625,0.00169405
0.00850533,0.00350016
0.00850498,0.00293358
0.00850344,0.00333394
0.00850224,0.00160664
0.00850032,0.00345869
0.00850026,0.00171289
0.00850004,0.18262
0.00850001,9
0.0085,2358.0265
0.00849989,0.00279651
0.00849988,0.00332828
0.00849983,0.00351419
0.00849979,0.002373
0.00849978,0.00346127
0.00849968,0.00335777
0.0084996,0.00357429
0.00849811,0.00234993
0.00849713,0.0032611
0.00849619,0.00188084
0.00849606,0.00349338
0.00849602,0.00154778
0.008496,0.00423494
0.00849577,0.00279315
0.00849572,0.00346763
0.00849567,0.00349237
0.0084942,0.00192249
0.00849285,0.00259748
0.00849099,0.00206101
0.008488,0.00112983
0.00848691,0.00225524
0.00848624,0.00260304
0.0084861,0.00218004
0.00848519,0.00342597
0.00848513,0.00113021
0.0084846,0.00364543
0.00848445,0.00324594
0.00848344,0.00224909
0.00848264,0.00300378
0.0084825,0.00342116
0.00848179,0.00147492
0.00848124,0.00326249
0.00848123,0.00051997
0.00847817,0.01854528
0.00847799,0.0014461
0.00847684,0.00350248
0.00847626,0.0034461
0.00846837,0.00191891
0.0084645,0.0017284
0.00846221,6.3314068
0.00846103,0.00357994
0.00845839,0.00346875
0.00845041,0.00300932
0.00844,0.5
0.00843372,0.00196947
0.00843289,0.00325986
0.00842738,0.00043786
0.0084246,0.00353607
0.008424,0.00286206
0.00842396,0.00144825
0.00842129,0.0016387
0.00841623,0.00303224
0.00841502,0.00563754
0.0084141,0.00336578
0.00841,26
0.0084073,0.00328048
0.00840729,0.00377173
0.00840287,0.00162087
0.00840272,0.00265747
0.0084,5.067
0.00839963,0.00342634
0.00839789,0.00391408
0.00839779,0.00369145
0.0083973,0.0021102
0.00839717,0.00361312
0.00839701,0.00224485
0.008397,0.00697392
0.00839699,0.00050613
0.00839698,0.00359177
0.00839691,0.00345484
0.00839557,0.00172829
0.00839468,0.00360943
0.00839427,0.00330225
0.00839346,0.00369573
0.00839249,0.00295383
0.0083924,0.00280849
0.00839185,0.00272765
0.00839097,0.00288405
0.00838818,0.00330584
0.00838804,0.0026359
0.00838803,0.00344539
0.00838755,0.00357673
0.00838655,0.0024897
0.00838349,0.00270055
0.00838341,0.00371209
0.00838144,0.00189824
0.00838004,0.0022303
0.00837911,0.80947857
0.00837899,0.00336795
0.00837897,0.00321639
0.0083781,0.00077225
0.00837778,0.00326936
0.00837631,0.00112818
0.00837625,500
0.00837463,0.00219831
0.00837353,0.00262374
0.00837,0.00638112
0.00836999,0.00627838
0.00836623,0.00245391
0.0083646,0.00366545
0.0083603,0.00282167
0.00836002,0.00333253
0.00835818,0.00354982
0.00835794,0.00295288
0.00835779,0.00298763
0.00835495,0.0035847
0.00835302,6.33711288
0.00835186,0.00106922
0.0083475,0.00281282
0.00834393,0.0015724
0.00834385,0.00305854
0.00834025,0.00309583
0.00833476,0.00365817
0.008334,0.00201824
0.00831999,3.0e-08
0.00831275,0.08
0.00831,41
0.00830009,90.4
0.0083,322.069
0.0082433,0.2
0.0082,1.21
0.008196,1.2201
0.00818181,0.00503311
0.00816781,6.32621866
0.0081599,0.08974295
0.008153,6.40376721
0.00811,60
0.0081,303.972
0.00809,50
0.00808216,0.15616432
0.00805,0.07
0.00801,153.016
0.00800005,5
0.00800001,1.1
0.008,494.8508342
0.00796147,6.39953292
0.0079435,100
0.00792,60
0.007895,490
0.00787158,6.39264281
0.0077815,6.38556332
0.00777,1
0.00769177,6.37836369
0.00764773,0.08
0.00762735,1
0.00760223,6.37174269
0.0076,4
0.00758889,1
0.00751,45
0.0075,786.557667
0.00745015,6.33947332
0.00744,0.5
0.0074122,6.43337834
0.0074,0.1
0.00737,6.32611177
0.007315,20
0.00731,20
0.00730049,180
0.007285,0.49531628
0.00728,6.31448317
0.0072562,240
0.007253,1.3786
0.00725,59
0.00721,118.217
0.0072,1.75
0.007112,300
0.007111,15
0.007102,31.5
0.00710009,255.7
0.0071,96.5
0.00709991,0.01398264
0.00709201,6.30697802
0.00705,0.07
0.00703591,0.08
0.00702397,0.19951816
0.0070122,6.43337834
0.007002,702.2
0.00700011,1
0.007,359.41108485
0.00694776,0.94
0.00689998,6.3062411
0.00678,6.31448317
0.00676,1
0.00675521,6.46268588
0.00670743,0.19925358
0.00668712,6.31425024
0.00666666,5
0.006601,30
0.006584,270.78
0.00658024,0.00658024
0.0065,275
0.006419,1.5578
0.0064122,6.43337834
0.0064,10
0.00638265,1
0.00638,0.5
0.0063,50
0.006274,6.45990541
0.006264,0.01
0.00622,12
0.00621725,0.0068
0.00620002,0.6
0.00619755,6.44325191
0.0061245,0.0061245
0.00612,3288
0.00609755,6.44325191
0.00608463,0.01216926
0.0060748,0.17862331
0.00605,10.07
0.0060002,0.9
0.00600011,1
0.006,10694.504
0.00599999,8.51
0.0059613,0.9
0.00594698,1
0.00594,0.99
0.0059179,1
0.00585,10
0.0058,50
0.00576026,0.99999
0.00575,1
0.005681,1.7602
0.00566074,20
0.00555,1
0.0055,12.85
0.00545,10
0.00541425,0.3
0.0054,0.221
0.00538095,0.15961068
0.00531418,0.00531418
0.00520235,0.00520235
0.005189,4
0.00505804,0.4
0.00505,10
0.00504618,1
0.005027,2
0.00501,1
0.0050002,90
0.00500011,1
0.005,166.901
0.0049,10.6
0.00485684,0.01
0.00480827,0.001
0.0047,0.1
0.00467308,0.5
0.0046,200
0.00457381,0.00891721
0.0045688,0.004
0.00455555,4.891e-05
0.00442256,0.19951816
0.0044,1.177e-05
0.00431,0.025
0.0043,0.1
0.00420247,1
0.00405993,1
0.0040333,0.99
0.00401,0.00010913
0.0040086,0.0040086
0.00400011,1
0.0040001,100
0.004,1.5441148
0.00392697,0.602
0.0038203,0.0002
0.00380493,5.0e-08
0.003696,0.02
0.00362208,0.2
0.003502,150
0.0035,1
0.00349199,2.0e-06
0.0034919,1.0e-06
0.003395,0.0004
0.00339,0.7
0.00333,1.001
0.0033,0.0100001
0.003215,50
0.00311096,1
0.0031,200
0.00308216,0.07808216
0.00302001,0.00048536
0.00300011,1
0.003,3.031
0.00299999,0.30337
0.0029,0.0049
0.00287,0.00287746
0.002868,2
0.00284,0.01
0.0028,160.304
0.00276486,1
0.00276211,1
0.00271757,0.8
0.00269707,0.01348535
0.00266067,0.00535774
0.00263174,0.06
0.00260698,1
0.00257038,0.00514076
0.00252993,0.12
0.0025,10.00052983
0.00249628,1
0.00241724,0.9
0.00241319,0.25
0.0024,0.1001
0.00239919,0.022
0.00235,0.0123808
0.0023483,0.1
0.0023359,0.00245
0.00233333,0.0001
0.0023309,4.642e-05
0.0023,0.01226001
0.002265,0.05
0.00222,1
0.0022,0.0001
0.00213511,0.00416787
0.00211905,0.085
0.0021,0.00027
0.00204499,0.006675
0.00204222,0.07321799
0.00203875,0.9
0.00200295,0.00066646
0.002,5.04437107
0.00198561,2.52e-06
0.001977,0.01138518
0.001946,0.1
0.00192211,1
0.00190655,1
0.0019,0.017
0.00187,0.02
0.00182338,0.07399588
0.00180962,0.00361924
0.00180918,0.00058066
0.00180644,0.632222
0.00180306,0.00180306
0.0018,1.0e-07
0.00179875,0.00179875
0.00173211,0.00569138
0.001729,0.01
0.0017,1
0.00169999,0.003
0.0016999,3.964e-05
0.00169234,0.00169234
0.001671,0.003342
0.00166827,1
0.00160901,0.008
0.0015999,3.964e-05
0.00159875,0.00149875
0.00156293,0.12
0.001554,0.004662
0.00153534,0.1
0.00150852,1
0.00150334,0.20102464
0.0015,15.005001
0.00145472,1
0.0014534,0.001
0.0014519,1
0.0014163,0.2
0.0014,1
0.001334,2.0e-07
0.00132247,0.1
0.00132,0.5
0.0013,1.05
0.00128598,1
0.00128,0.07
0.001257,0.002
0.00125599,0.00125599
0.00125441,0.01379851
0.00125253,0.001555
0.00125058,0.009
0.00123932,0.01
0.00123703,0.01979248
0.00123657,1
0.00122692,0.1
0.00121563,0.00121563
0.00121415,1
0.0012,800.0000001
0.00118926,1
0.00116,0.1
0.0011397,9.759e-05
0.00112755,1
0.0011234,1.0e-07
0.0011231,1.0e-07
0.00111582,0.9633167
0.00111,1
0.00110898,0.0001
0.00110422,0.1
0.0011005,0.1003
0.0011,0.1752001
0.00109,0.00544467
0.00108,51
0.00107,0.088
0.00104,0.4
0.001015,0.08
0.00101,1
0.001,867.18351369
0.000999,0.001999
0.00099379,0.075
0.00099321,0.87506395
0.00099051,0.00017439
0.00099033,0.00034878
0.00098997,0.05813
0.00097001,0.0005
0.0009643,0.1
0.00096,0.2
0.00095,4
0.00091925,0.0999
0.00091,0.0096
0.0009,2.10251575
0.00087094,0.899
0.00085313,0.0001
0.00082741,0.111
0.000827,0.078
0.00082208,0.03439089
0.00081728,5.881e-05
0.00081618,0.2
0.00081234,1.0086
0.00081,5
0.0008,3.34994857
